item_id,user_id,rating,timestamp,gender,category,brand,year,month,quantity,unitprice,amount
302,7118,5,39026,Male,Car Electronics & GPS,Garmin,2006,11,10,7596,75960
262,7135,3,39027,Female,Camera,Kodak,2006,11,5,6356,31780
17,7229,3,39032,Female,Camera,Fujifilm,2006,11,7,6230,43610
324,7242,5,39033,Male,Camera,Olympus,2006,11,7,9191,64337
261,7259,4,39037,Female,Camera,Kodak,2006,11,10,5046,50460
252,7263,1,39037,Female,Camera,Kodak,2006,11,10,6983,69830
146,7283,5,39041,Female,Camera,Canon,2006,11,9,7162,64458
163,7321,4,39045,Female,Camera,Kodak,2006,11,6,8215,49290
338,7342,1,39048,Female,Headphones,Bose,2006,11,5,5167,25835
313,6240,5,39049,Female,Camera,Olympus,2006,11,10,7828,78280
166,7363,1,39050,Female,Camera,Kodak,2006,11,5,6051,30255
380,7383,3,39053,Female,Camera,Philips,2006,12,8,7027,56216
397,7384,5,39053,Female,Television & Video,Sony,2006,12,6,7888,47328
372,7405,5,39055,Male,Camera,Philips,2006,12,9,8888,79992
142,7407,1,39055,Female,Computers & Accessories,Linksys,2006,12,5,6898,34490
324,7408,4,39055,Male,Camera,Olympus,2006,12,7,7799,54593
262,7427,5,39057,Female,Camera,Kodak,2006,12,9,9967,89703
259,7429,5,39058,Male,Headphones,Sennheiser,2006,12,6,9011,54066
393,7433,5,39058,Female,Computers & Accessories,Apple,2006,12,6,6578,39468
393,7441,4,39060,Female,Computers & Accessories,Apple,2006,12,10,5502,55020
218,7473,3,39063,Female,Camera,Nikon,2006,12,9,6839,61551
261,7484,2,39064,Female,Camera,Kodak,2006,12,6,7317,43902
375,7549,4,39070,Female,Camera,Olympus,2006,12,9,8998,80982
314,7554,1,39071,Female,Camera,Canon,2006,12,8,9417,75336
314,7605,4,39075,Female,Camera,Canon,2006,12,9,5654,50886
219,7636,5,39077,Female,Camera,Canon,2006,12,6,6381,38286
121,7677,5,39079,Female,Computers & Accessories,Linksys,2006,12,5,6141,30705
393,7684,4,39079,Female,Computers & Accessories,Apple,2006,12,8,6869,54952
15,7694,5,39080,Female,Camera,Kodak,2006,12,5,7071,35355
316,7695,3,39080,Female,Camera,Canon,2006,12,6,6688,40128
178,5137,5,39080,Female,Home Audio,Bose,2006,12,5,7260,36300
190,7730,5,39082,Female,Camera,Olympus,2006,12,6,5169,31014
324,7753,4,39084,Male,Camera,Olympus,2007,1,9,7371,66339
385,7792,4,39085,Female,Computers & Accessories,Apple,2007,1,8,6419,51352
316,7820,4,39086,Female,Camera,Canon,2007,1,8,9855,78840
420,7838,2,39086,Male,Camera,Archos,2007,1,8,5940,47520
245,7859,4,39087,Male,Portable Audio & Video,Sony,2007,1,5,8192,40960
425,7870,4,39087,Female,Television & Video,JVC,2007,1,10,8918,89180
330,7872,2,39087,Female,Camera,Kodak,2007,1,6,5260,31560
393,7878,5,39088,Female,Computers & Accessories,Apple,2007,1,8,5388,43104
426,7881,5,39088,Female,Accessories & Supplies,Logitech,2007,1,10,8100,81000
374,7898,5,39090,Female,Camera,Philips,2007,1,10,6372,63720
360,7994,5,39091,Female,Camera,Olympus,2007,1,6,9257,55542
316,8057,4,39091,Female,Camera,Canon,2007,1,8,6574,52592
220,8089,5,39091,Male,Camera,Canon,2007,1,9,6709,60381
220,8091,5,39091,Male,Camera,Canon,2007,1,7,7295,51065
219,8105,5,39091,Female,Camera,Canon,2007,1,6,8608,51648
219,8126,1,39092,Female,Camera,Canon,2007,1,8,7311,58488
393,8136,5,39093,Female,Computers & Accessories,Apple,2007,1,6,9688,58128
296,8168,5,39093,Female,Camera,Nikon,2007,1,5,9908,49540
142,8213,5,39094,Female,Computers & Accessories,Linksys,2007,1,6,8701,52206
187,8256,5,39097,Female,Camera,Panasonic,2007,1,9,6776,60984
333,8295,4,39098,Female,Camera,Kodak,2007,1,5,7101,35505
371,8387,5,39101,Female,Television & Video,Panasonic,2007,1,9,6926,62334
142,8416,5,39102,Female,Computers & Accessories,Linksys,2007,1,10,6706,67060
333,8440,5,39104,Female,Camera,Kodak,2007,1,9,9689,87201
314,8449,4,39104,Female,Camera,Canon,2007,1,10,7458,74580
314,8456,5,39105,Female,Camera,Canon,2007,1,6,8857,53142
220,8458,5,39105,Male,Camera,Canon,2007,1,8,9489,75912
381,8461,4,39105,Female,Camera,Philips,2007,1,9,7866,70794
381,8469,5,39105,Female,Camera,Philips,2007,1,9,5657,50913
393,8486,4,39107,Female,Computers & Accessories,Apple,2007,1,6,7480,44880
423,8515,4,39108,Female,Portable Audio & Video,Archos,2007,1,5,5414,27070
374,8539,5,39110,Female,Camera,Philips,2007,1,7,6890,48230
328,8542,1,39111,Female,Computers & Accessories,Linksys,2007,1,8,9021,72168
426,8547,5,39111,Female,Accessories & Supplies,Logitech,2007,1,6,5990,35940
80,8574,5,39113,Female,Computers & Accessories,Linksys,2007,1,9,7983,71847
283,8581,5,39113,Female,Car Electronics & GPS,Garmin,2007,1,6,7586,45516
121,8587,1,39114,Female,Computers & Accessories,Linksys,2007,2,9,6246,56214
250,8622,3,39117,Female,Camera,Kodak,2007,2,5,5278,26390
283,8639,4,39119,Female,Car Electronics & GPS,Garmin,2007,2,9,9570,86130
255,8668,5,39120,Male,Camera,Kodak,2007,2,10,8478,84780
283,8677,5,39120,Female,Car Electronics & GPS,Garmin,2007,2,8,8916,71328
333,8716,5,39123,Female,Camera,Kodak,2007,2,8,9087,72696
414,8722,5,39123,Male,Portable Audio & Video,Archos,2007,2,7,7883,55181
316,8753,5,39124,Female,Camera,Canon,2007,2,10,6672,66720
385,8765,5,39125,Female,Computers & Accessories,Apple,2007,2,7,9070,63490
80,8768,1,39125,Female,Computers & Accessories,Linksys,2007,2,10,5332,53320
228,8775,2,39125,Female,Camera,Nikon,2007,2,6,5575,33450
423,8801,4,39127,Female,Portable Audio & Video,Archos,2007,2,6,5916,35496
385,8825,5,39129,Female,Computers & Accessories,Apple,2007,2,6,6842,41052
393,8842,4,39131,Female,Computers & Accessories,Apple,2007,2,5,7158,35790
380,8850,5,39131,Female,Camera,Philips,2007,2,10,6485,64850
283,8852,4,39132,Female,Car Electronics & GPS,Garmin,2007,2,10,9314,93140
393,8866,5,39132,Female,Computers & Accessories,Apple,2007,2,9,6150,55350
375,8877,5,39133,Female,Camera,Olympus,2007,2,7,9397,65779
381,8891,2,39134,Female,Camera,Philips,2007,2,7,8118,56826
283,8900,5,39135,Female,Car Electronics & GPS,Garmin,2007,2,10,9008,90080
338,8912,4,39136,Female,Headphones,Bose,2007,2,8,9301,74408
330,8921,5,39136,Female,Camera,Kodak,2007,2,5,6772,33860
364,8927,4,39137,Female,Camera,Canon,2007,2,7,5913,41391
283,8935,5,39137,Female,Car Electronics & GPS,Garmin,2007,2,6,9873,59238
385,8953,5,39139,Female,Computers & Accessories,Apple,2007,2,8,8288,66304
445,8989,5,39143,Female,Camera,Kodak,2007,3,5,8200,41000
466,6382,4,39143,Female,Camera,Savage,2007,3,7,9673,67711
283,8994,5,39143,Female,Car Electronics & GPS,Garmin,2007,3,9,9549,85941
283,9075,5,39149,Female,Car Electronics & GPS,Garmin,2007,3,10,6780,67800
283,9092,5,39149,Female,Car Electronics & GPS,Garmin,2007,3,10,6762,67620
316,9095,3,39149,Female,Camera,Canon,2007,3,5,6962,34810
333,9110,4,39150,Female,Camera,Kodak,2007,3,9,5103,45927
283,9124,5,39151,Female,Car Electronics & GPS,Garmin,2007,3,9,6245,56205
421,9161,5,39153,Male,Computers & Accessories,ViewSonic,2007,3,10,8934,89340
283,9163,5,39153,Female,Car Electronics & GPS,Garmin,2007,3,10,9432,94320
467,9186,5,39155,Female,Camera,Canon,2007,3,6,7215,43290
420,9203,4,39156,Male,Camera,Archos,2007,3,5,5015,25075
385,9208,4,39156,Female,Computers & Accessories,Apple,2007,3,5,7752,38760
283,9218,5,39157,Female,Car Electronics & GPS,Garmin,2007,3,6,6962,41772
459,9258,5,39159,Female,Portable Audio & Video,Philips,2007,3,5,6753,33765
375,9262,3,39159,Female,Camera,Olympus,2007,3,7,7001,49007
283,9272,5,39160,Female,Car Electronics & GPS,Garmin,2007,3,9,7158,64422
283,9350,5,39164,Female,Car Electronics & GPS,Garmin,2007,3,10,8015,80150
138,9376,5,39166,Female,Camera,Sony,2007,3,7,5702,39914
426,9394,1,39167,Female,Accessories & Supplies,Logitech,2007,3,9,9611,86499
81,9400,4,39167,Female,Computers & Accessories,Linksys,2007,3,5,5083,25415
381,9422,4,39169,Female,Camera,Philips,2007,3,8,5161,41288
251,9443,5,39171,Female,Camera,Kodak,2007,3,9,5839,52551
314,9447,4,39171,Female,Camera,Canon,2007,3,5,7048,35240
465,9481,5,39174,Male,Camera,JVC,2007,4,5,7661,38305
423,9490,5,39175,Female,Portable Audio & Video,Archos,2007,4,6,8792,52752
445,9507,5,39177,Female,Camera,Kodak,2007,4,6,5025,30150
81,9554,4,39180,Female,Computers & Accessories,Linksys,2007,4,8,5594,44752
393,9568,5,39182,Female,Computers & Accessories,Apple,2007,4,6,5288,31728
385,9590,5,39182,Female,Computers & Accessories,Apple,2007,4,8,8872,70976
296,9600,5,39183,Female,Camera,Nikon,2007,4,7,7530,52710
283,2989,5,39183,Female,Car Electronics & GPS,Garmin,2007,4,8,8304,66432
104,9631,5,39185,Male,Computers & Accessories,Sennheiser,2007,4,6,5228,31368
393,9695,5,39192,Female,Computers & Accessories,Apple,2007,4,6,7433,44598
261,9702,5,39193,Female,Camera,Kodak,2007,4,9,6115,55035
283,9714,5,39194,Female,Car Electronics & GPS,Garmin,2007,4,6,7785,46710
283,9721,5,39195,Female,Car Electronics & GPS,Garmin,2007,4,5,5463,27315
220,3715,5,39197,Male,Camera,Canon,2007,4,6,7669,46014
298,9739,4,39197,Male,Computers & Accessories,Jabra,2007,4,7,6543,45801
476,9775,5,39202,Female,Television & Video,Panasonic,2007,4,9,7322,65898
83,9835,4,39208,Female,Computers & Accessories,Linksys,2007,5,6,7155,42930
283,9846,4,39208,Female,Car Electronics & GPS,Garmin,2007,5,8,7808,62464
283,9906,5,39210,Female,Car Electronics & GPS,Garmin,2007,5,9,7364,66276
142,9914,4,39210,Female,Computers & Accessories,Linksys,2007,5,8,5833,46664
372,9941,4,39211,Male,Camera,Philips,2007,5,7,6605,46235
381,9953,3,39213,Female,Camera,Philips,2007,5,9,9825,88425
283,9978,4,39214,Female,Car Electronics & GPS,Garmin,2007,5,8,9031,72248
426,9988,5,39214,Female,Accessories & Supplies,Logitech,2007,5,9,7460,67140
365,10003,5,39214,Male,Computers & Accessories,Sony,2007,5,6,6201,37206
283,10028,4,39214,Female,Car Electronics & GPS,Garmin,2007,5,6,9300,55800
374,10063,3,39215,Female,Camera,Philips,2007,5,8,6814,54512
309,10085,5,39216,Male,Headphones,Sennheiser,2007,5,10,7867,78670
283,10090,5,39216,Female,Car Electronics & GPS,Garmin,2007,5,5,5237,26185
347,10106,1,39216,Female,Camera,Kodak,2007,5,5,9750,48750
397,10164,5,39219,Female,Television & Video,Sony,2007,5,6,5382,32292
81,10199,2,39221,Female,Computers & Accessories,Linksys,2007,5,8,8731,69848
283,10218,4,39223,Female,Car Electronics & GPS,Garmin,2007,5,6,5287,31722
465,10237,3,39223,Male,Camera,JVC,2007,5,8,6676,53408
328,3420,5,39224,Female,Computers & Accessories,Linksys,2007,5,10,6991,69910
111,10254,5,39224,Female,Headphones,Panasonic,2007,5,7,7857,54999
283,10260,5,39225,Female,Car Electronics & GPS,Garmin,2007,5,9,9195,82755
283,10272,5,39225,Female,Car Electronics & GPS,Garmin,2007,5,5,6638,33190
234,10275,5,39226,Female,Camera,Nikon,2007,5,9,8592,77328
220,10310,5,39229,Male,Camera,Canon,2007,5,8,8516,68128
142,10379,5,39234,Female,Computers & Accessories,Linksys,2007,6,6,8079,48474
482,10418,4,39236,Female,Portable Audio & Video,Philips,2007,6,9,7061,63549
146,10431,4,39237,Female,Camera,Canon,2007,6,6,8785,52710
142,10455,5,39239,Female,Computers & Accessories,Linksys,2007,6,7,7344,51408
283,10460,5,39240,Female,Car Electronics & GPS,Garmin,2007,6,5,8021,40105
333,10469,2,39240,Female,Camera,Kodak,2007,6,8,5404,43232
146,10500,5,39241,Female,Camera,Canon,2007,6,6,5176,31056
338,10519,4,39242,Female,Headphones,Bose,2007,6,8,8693,69544
283,10527,4,39242,Female,Car Electronics & GPS,Garmin,2007,6,5,7059,35295
259,1304,2,39244,Male,Headphones,Sennheiser,2007,6,7,8623,60361
81,10611,5,39247,Female,Computers & Accessories,Linksys,2007,6,8,6520,52160
220,10631,4,39248,Male,Camera,Canon,2007,6,5,6140,30700
283,6313,5,39250,Female,Car Electronics & GPS,Garmin,2007,6,9,8080,72720
459,10660,3,39252,Female,Portable Audio & Video,Philips,2007,6,10,5567,55670
121,10670,5,39253,Female,Computers & Accessories,Linksys,2007,6,5,9619,48095
179,10675,4,39253,Female,Camera,Canon,2007,6,7,8586,60102
296,7242,5,39258,Female,Camera,Nikon,2007,6,5,6154,30770
283,10727,4,39259,Female,Car Electronics & GPS,Garmin,2007,6,8,5746,45968
314,10764,5,39259,Female,Camera,Canon,2007,6,10,7874,78740
220,10767,5,39259,Male,Camera,Canon,2007,6,5,9378,46890
296,10773,5,39260,Female,Camera,Nikon,2007,6,8,9686,77488
482,10776,4,39261,Female,Portable Audio & Video,Philips,2007,6,9,5416,48744
283,10804,5,39261,Female,Car Electronics & GPS,Garmin,2007,6,6,8818,52908
517,10810,5,39262,Female,Computers & Accessories,Apple,2007,6,7,5967,41769
533,10815,5,39262,Female,Car Electronics & GPS,JVC,2007,6,9,6144,55296
283,10829,4,39264,Female,Car Electronics & GPS,Garmin,2007,7,8,7461,59688
154,10834,5,39265,Female,Headphones,EldHus,2007,7,8,5442,43536
283,10839,5,39265,Female,Car Electronics & GPS,Garmin,2007,7,9,7623,68607
220,10851,5,39266,Male,Camera,Canon,2007,7,5,5872,29360
374,10866,5,39266,Female,Camera,Philips,2007,7,6,6338,38028
296,10874,5,39267,Female,Camera,Nikon,2007,7,8,8935,71480
220,10882,5,39267,Male,Camera,Canon,2007,7,5,8099,40495
517,10934,5,39271,Female,Computers & Accessories,Apple,2007,7,7,7622,53354
520,10956,5,39272,Female,Camera,Sony,2007,7,7,9213,64491
79,11014,5,39275,Female,Accessories & Supplies,Etre Jeune,2007,7,7,8860,62020
381,11039,5,39276,Female,Camera,Philips,2007,7,9,6233,56097
142,11058,1,39277,Female,Computers & Accessories,Linksys,2007,7,5,5020,25100
482,11063,5,39278,Female,Portable Audio & Video,Philips,2007,7,10,6616,66160
283,11098,5,39279,Female,Car Electronics & GPS,Garmin,2007,7,5,7425,37125
324,11109,4,39280,Male,Camera,Olympus,2007,7,9,9491,85419
261,11111,5,39280,Female,Camera,Kodak,2007,7,7,7932,55524
283,11151,5,39282,Female,Car Electronics & GPS,Garmin,2007,7,6,6800,40800
283,11159,5,39283,Female,Car Electronics & GPS,Garmin,2007,7,5,7057,35285
176,11172,5,39283,Male,Camera,Fujifilm,2007,7,8,6107,48856
283,11182,4,39284,Female,Car Electronics & GPS,Garmin,2007,7,5,9651,48255
313,11226,2,39287,Female,Camera,Olympus,2007,7,10,7495,74950
283,11271,4,39289,Female,Car Electronics & GPS,Garmin,2007,7,8,9834,78672
301,11276,5,39289,Male,Car Electronics & GPS,Garmin,2007,7,7,7884,55188
504,11301,2,39291,Female,Camera,Kodak,2007,7,8,9776,78208
283,11320,5,39292,Female,Car Electronics & GPS,Garmin,2007,7,8,9190,73520
283,11365,4,39295,Female,Car Electronics & GPS,Garmin,2007,8,6,6470,38820
283,11391,5,39296,Female,Car Electronics & GPS,Garmin,2007,8,5,9980,49900
283,11394,5,39297,Female,Car Electronics & GPS,Garmin,2007,8,5,7440,37200
264,11415,4,39298,Female,Camera,Kodak,2007,8,6,9903,59418
283,11457,4,39300,Female,Car Electronics & GPS,Garmin,2007,8,8,5366,42928
154,11458,5,39301,Female,Headphones,EldHus,2007,8,10,8478,84780
511,11499,5,39303,Female,Home Audio,Sony,2007,8,7,6007,42049
296,11500,5,39303,Female,Camera,Nikon,2007,8,9,8642,77778
522,11517,4,39303,Female,Camera,Philips,2007,8,7,9983,69881
283,11529,4,39304,Female,Car Electronics & GPS,Garmin,2007,8,9,7004,63036
283,11538,3,39305,Female,Car Electronics & GPS,Garmin,2007,8,9,8685,78165
283,11643,3,39313,Female,Car Electronics & GPS,Garmin,2007,8,5,8913,44565
259,11664,5,39315,Male,Headphones,Sennheiser,2007,8,10,9550,95500
166,11693,1,39316,Female,Camera,Kodak,2007,8,6,8650,51900
511,11694,5,39317,Female,Home Audio,Sony,2007,8,8,5472,43776
283,11716,5,39317,Female,Car Electronics & GPS,Garmin,2007,8,7,7078,49546
283,11730,4,39317,Female,Car Electronics & GPS,Garmin,2007,8,8,9746,77968
283,11745,4,39318,Female,Car Electronics & GPS,Garmin,2007,8,10,8182,81820
59,11766,1,39319,Female,Camera,Canon,2007,8,7,8897,62279
314,11780,5,39319,Female,Camera,Canon,2007,8,10,9262,92620
283,11801,5,39321,Female,Car Electronics & GPS,Garmin,2007,8,8,6692,53536
465,11837,5,39323,Male,Camera,JVC,2007,8,7,8966,62762
220,11840,5,39323,Male,Camera,Canon,2007,8,10,6086,60860
296,11841,4,39323,Female,Camera,Nikon,2007,8,10,7073,70730
445,11845,5,39324,Female,Camera,Kodak,2007,8,9,8808,79272
154,11857,5,39324,Female,Headphones,EldHus,2007,8,9,5378,48402
476,11863,1,39325,Female,Television & Video,Panasonic,2007,8,7,9710,67970
482,11897,4,39326,Female,Portable Audio & Video,Philips,2007,9,7,5785,40495
338,11910,5,39327,Female,Headphones,Bose,2007,9,5,5140,25700
432,11922,5,39328,Female,Car Electronics & GPS,Panasonic,2007,9,9,5744,51696
569,11939,5,39329,Female,Portable Audio & Video,Archos,2007,9,10,7277,72770
511,9207,5,39329,Female,Home Audio,Sony,2007,9,7,9429,66003
283,2507,5,39330,Female,Car Electronics & GPS,Garmin,2007,9,9,8219,73971
283,11955,4,39330,Female,Car Electronics & GPS,Garmin,2007,9,9,8613,77517
380,11964,4,39330,Female,Camera,Philips,2007,9,8,7749,61992
231,11993,2,39332,Male,Camera,Nikon,2007,9,9,6403,57627
234,12018,4,39334,Female,Camera,Nikon,2007,9,8,5188,41504
80,12045,4,39335,Female,Computers & Accessories,Linksys,2007,9,6,6970,41820
465,12048,5,39335,Male,Camera,JVC,2007,9,5,7700,38500
283,12101,3,39338,Female,Car Electronics & GPS,Garmin,2007,9,7,8884,62188
511,12126,4,39339,Female,Home Audio,Sony,2007,9,10,8317,83170
522,12147,3,39341,Female,Camera,Philips,2007,9,10,8885,88850
220,12155,5,39342,Male,Camera,Canon,2007,9,8,7427,59416
104,12156,4,39342,Male,Computers & Accessories,Sennheiser,2007,9,6,5733,34398
163,12166,2,39342,Female,Camera,Kodak,2007,9,8,8932,71456
283,12172,5,39343,Female,Car Electronics & GPS,Garmin,2007,9,6,8331,49986
283,12227,5,39346,Female,Car Electronics & GPS,Garmin,2007,9,7,9819,68733
283,12243,4,39347,Female,Car Electronics & GPS,Garmin,2007,9,8,7000,56000
445,12269,5,39347,Female,Camera,Kodak,2007,9,10,8928,89280
181,10254,2,39348,Male,Camera,Olympus,2007,9,10,8327,83270
283,12337,4,39351,Female,Car Electronics & GPS,Garmin,2007,9,9,7091,63819
259,12354,5,39352,Male,Headphones,Sennheiser,2007,9,10,6873,68730
283,12402,5,39354,Female,Car Electronics & GPS,Garmin,2007,9,10,6633,66330
283,12413,5,39355,Female,Car Electronics & GPS,Garmin,2007,9,8,9260,74080
430,3939,4,39355,Female,Computers & Accessories,Linksys,2007,9,6,5707,34242
414,12455,2,39357,Male,Portable Audio & Video,Archos,2007,10,7,5768,40376
333,12457,3,39357,Female,Camera,Kodak,2007,10,7,6058,42406
243,12470,5,39357,Female,Camera,Nikon,2007,10,5,6036,30180
283,12501,5,39360,Female,Car Electronics & GPS,Garmin,2007,10,10,5982,59820
104,12528,4,39362,Male,Computers & Accessories,Sennheiser,2007,10,6,8815,52890
554,12529,5,39362,Male,Headphones,Sennheiser,2007,10,10,5063,50630
476,12540,5,39364,Female,Television & Video,Panasonic,2007,10,8,6826,54608
445,12551,5,39365,Female,Camera,Kodak,2007,10,10,9365,93650
111,12553,5,39365,Female,Headphones,Panasonic,2007,10,5,9781,48905
374,12567,5,39365,Female,Camera,Philips,2007,10,8,8028,64224
283,12579,5,39366,Female,Car Electronics & GPS,Garmin,2007,10,6,5641,33846
569,2928,3,39367,Female,Portable Audio & Video,Archos,2007,10,10,6924,69240
220,12607,4,39368,Male,Camera,Canon,2007,10,7,5028,35196
459,12608,2,39368,Female,Portable Audio & Video,Philips,2007,10,5,6544,32720
476,12618,5,39369,Female,Television & Video,Panasonic,2007,10,9,5505,49545
296,8547,5,39369,Female,Camera,Nikon,2007,10,5,8748,43740
588,12627,5,39369,Female,Camera,Olympus,2007,10,5,6946,34730
543,12632,3,39370,Female,Television & Video,Panasonic,2007,10,9,7283,65547
250,12634,5,39370,Female,Camera,Kodak,2007,10,10,8215,82150
511,12651,5,39372,Female,Home Audio,Sony,2007,10,5,9150,45750
426,12690,5,39373,Female,Accessories & Supplies,Logitech,2007,10,8,7781,62248
283,12700,5,39373,Female,Car Electronics & GPS,Garmin,2007,10,10,6243,62430
80,12777,3,39377,Female,Computers & Accessories,Linksys,2007,10,7,7253,50771
375,12792,1,39378,Female,Camera,Olympus,2007,10,8,6177,49416
569,12806,4,39379,Female,Portable Audio & Video,Archos,2007,10,9,6953,62577
597,12808,5,39379,Female,Camera,Olympus,2007,10,5,8813,44065
598,12815,5,39379,Female,Computers & Accessories,Sennheiser,2007,10,9,7749,69741
459,12825,3,39380,Female,Portable Audio & Video,Philips,2007,10,8,6926,55408
121,12844,4,39381,Female,Computers & Accessories,Linksys,2007,10,9,9618,86562
283,12861,4,39382,Female,Car Electronics & GPS,Garmin,2007,10,10,8955,89550
154,12894,5,39383,Female,Headphones,EldHus,2007,10,6,9009,54054
283,12949,5,39387,Female,Car Electronics & GPS,Garmin,2007,11,5,8362,41810
283,12966,5,39388,Female,Car Electronics & GPS,Garmin,2007,11,10,9020,90200
142,12978,5,39389,Female,Computers & Accessories,Linksys,2007,11,10,6932,69320
476,12988,1,39389,Female,Television & Video,Panasonic,2007,11,8,7325,58600
283,12992,5,39389,Female,Car Electronics & GPS,Garmin,2007,11,7,8616,60312
283,13001,5,39390,Female,Car Electronics & GPS,Garmin,2007,11,9,9112,82008
283,13014,5,39391,Female,Car Electronics & GPS,Garmin,2007,11,8,7303,58424
283,13061,4,39393,Female,Car Electronics & GPS,Garmin,2007,11,8,6735,53880
569,13077,4,39394,Female,Portable Audio & Video,Archos,2007,11,7,9345,65415
142,13079,5,39394,Female,Computers & Accessories,Linksys,2007,11,7,8765,61355
569,7605,5,39395,Female,Portable Audio & Video,Archos,2007,11,6,6649,39894
179,13084,4,39395,Female,Camera,Canon,2007,11,7,5836,40852
296,13098,4,39396,Female,Camera,Nikon,2007,11,9,8987,80883
569,13100,3,39396,Female,Portable Audio & Video,Archos,2007,11,9,6499,58491
283,13114,5,39397,Female,Car Electronics & GPS,Garmin,2007,11,8,9567,76536
142,13129,1,39398,Female,Computers & Accessories,Linksys,2007,11,5,6307,31535
